="date",time,open,high,low,close,volume
="2019-11-04",10.01.00,348.6600,348.7000,348.5800,348.5800,3540
="2019-11-04",10.02.00,348.6600,348.6800,348.5600,348.6700,3102
="2019-11-04",10.03.00,348.6600,348.7000,348.3623,348.4875,14677
="2019-11-04",10.04.00,348.3500,348.4800,348.3500,348.4800,4188
="2019-11-04",10.05.00,348.4900,348.5700,348.4000,348.4200,5490
="2019-11-04",10.06.00,348.4050,348.5900,348.2000,348.5900,12104
="2019-11-04",10.07.00,348.5447,348.5500,348.4500,348.4500,3766
="2019-11-04",10.08.00,348.4300,348.6312,348.4000,348.6087,5045
="2019-11-04",10.09.00,348.5500,348.8500,348.5300,348.8500,5310
="2019-11-04",10.10.00,348.8115,348.9900,348.8115,348.9900,1972
="2019-11-04",10.11.00,349.0200,349.0200,349.0200,349.0200,5784
="2019-11-04",10.12.00,348.9900,349.1800,348.9900,349.1700,3952
="2019-11-04",10.13.00,349.3971,349.4350,349.3800,349.3800,18426
="2019-11-04",10.14.00,349.3400,349.4500,349.3400,349.3500,3198
="2019-11-04",10.15.00,349.3500,349.6700,349.3400,349.5086,23677
="2019-11-04",10.16.00,349.4600,349.4800,349.2000,349.3899,14619
="2019-11-04",10.17.00,349.2991,349.5700,349.2967,349.4800,13221
="2019-11-04",10.18.00,349.2901,349.4199,349.2901,349.4199,3392
="2019-11-04",10.19.00,349.2900,349.3900,349.2600,349.3558,7413
="2019-11-04",10.20.00,349.3200,349.3500,349.2800,349.2800,2357
="2019-11-04",10.21.00,349.2500,349.3200,349.2450,349.3200,2682
="2019-11-04",10.22.00,349.3100,349.4870,349.3000,349.4050,5609
="2019-11-04",10.23.00,349.4400,349.4700,349.4000,349.4700,3790
="2019-11-04",10.24.00,349.4300,349.5400,349.4300,349.4850,5199
="2019-11-04",10.25.00,349.4700,349.5400,349.4300,349.4550,3825
="2019-11-04",10.26.00,349.4600,349.5500,349.3100,349.5200,6297
="2019-11-04",10.27.00,349.5390,349.6000,349.3845,349.4000,9402
="2019-11-04",10.28.00,349.3400,349.3972,349.1800,349.2100,7539
="2019-11-04",10.29.00,349.1600,349.1600,348.9000,348.9650,7031
="2019-11-04",10.30.00,348.9400,348.9400,348.6746,348.8200,6796
="2019-11-04",10.31.00,348.7700,348.7800,348.5900,348.6300,5124
="2019-11-04",10.32.00,348.6900,348.8200,348.6875,348.6875,4648
="2019-11-04",10.33.00,348.6851,348.8700,348.6851,348.7599,5776
="2019-11-04",10.34.00,348.7000,348.8700,348.5800,348.7500,6364
="2019-11-04",10.35.00,348.7200,348.9100,348.6800,348.7800,3863
="2019-11-04",10.36.00,348.7400,348.7980,348.7200,348.7700,2508
="2019-11-04",10.37.00,348.7300,348.7464,348.6600,348.6854,3045
="2019-11-04",10.38.00,348.7000,348.7000,348.5500,348.6150,2798
="2019-11-04",10.39.00,348.5924,348.5924,348.5000,348.5300,6350
="2019-11-04",10.40.00,348.5500,348.6971,348.5000,348.6971,4607
="2019-11-04",10.41.00,348.6500,348.6650,348.5400,348.5400,2670
="2019-11-04",10.42.00,348.6200,348.6800,348.5100,348.6000,2916
="2019-11-04",10.43.00,348.6200,348.6400,348.5700,348.5700,2286
="2019-11-04",10.44.00,348.5970,348.5970,348.4750,348.4800,1768
="2019-11-04",10.45.00,348.4585,348.5700,348.4585,348.5600,2671
="2019-11-04",10.46.00,348.5900,348.6599,348.5200,348.6200,3647
="2019-11-04",10.47.00,348.5800,348.6050,348.5400,348.5450,1622
="2019-11-04",10.48.00,348.5000,348.5000,348.3699,348.4194,3523
="2019-11-04",10.49.00,348.4600,348.5600,348.4600,348.5400,3018
="2019-11-04",10.50.00,348.5700,348.7300,348.5100,348.7100,5722
="2019-11-04",10.51.00,348.7300,348.7300,348.6100,348.6100,2091
="2019-11-04",10.52.00,348.6585,348.7000,348.6300,348.6700,2823
="2019-11-04",10.53.00,348.6520,348.6800,348.6200,348.6550,1889
="2019-11-04",10.54.00,348.6200,348.7600,348.5900,348.7200,7791
="2019-11-04",10.55.00,348.7100,349.2000,348.6800,348.9000,23655
="2019-11-04",10.56.00,348.9000,349.3499,348.9000,349.2200,10171
="2019-11-04",10.57.00,349.2200,349.3400,349.2000,349.2687,3550
="2019-11-04",10.58.00,349.2695,349.2695,348.9801,349.0775,5489
="2019-11-04",10.59.00,349.0700,349.1700,348.9500,349.0200,4354
="2019-11-04",11.00.00,349.0100,349.0900,348.9700,349.0890,1821
="2019-11-04",11.01.00,348.9500,348.9500,348.5400,348.5400,8509
="2019-11-04",11.02.00,348.4800,348.4800,348.1000,348.2639,5362
="2019-11-04",11.03.00,348.2800,348.3700,348.1100,348.3096,3925
="2019-11-04",11.04.00,348.2609,348.3999,348.2608,348.3933,2787
="2019-11-04",11.05.00,348.4300,348.7000,348.4300,348.6000,3295
="2019-11-04",11.06.00,348.5200,348.5200,348.4550,348.4900,7968
="2019-11-04",11.07.00,348.4900,348.5100,348.3800,348.4200,4175
="2019-11-04",11.08.00,348.3700,348.4710,348.3675,348.4300,3877
="2019-11-04",11.09.00,348.3594,348.3594,348.3594,348.3594,727
="2019-11-04",11.10.00,348.3300,348.3600,348.2600,348.2893,2537
="2019-11-04",11.11.00,348.2625,348.4500,348.2625,348.4500,3318
="2019-11-04",11.12.00,348.4300,348.5257,348.4102,348.4900,3349
="2019-11-04",11.13.00,348.4800,348.5800,348.4300,348.5450,2619
="2019-11-04",11.14.00,348.5700,348.7100,348.5700,348.7000,2823
="2019-11-04",11.15.00,348.7000,348.8588,348.7000,348.7800,2541
="2019-11-04",11.16.00,348.7826,348.7826,348.6446,348.6446,1559
="2019-11-04",11.17.00,348.6436,348.7778,348.6400,348.7778,1864
="2019-11-04",11.18.00,348.7700,348.8300,348.6272,348.6272,1516
="2019-11-04",11.19.00,348.6300,348.8100,348.6300,348.8100,2149
="2019-11-04",11.20.00,348.8100,348.8300,348.8100,348.8300,710
="2019-11-04",11.21.00,348.8000,348.8500,348.7800,348.7800,3050
="2019-11-04",11.22.00,348.7590,348.7590,348.6800,348.6901,1639
="2019-11-04",11.23.00,348.7600,348.8700,348.7400,348.8700,1855
="2019-11-04",11.24.00,348.8500,348.8500,348.7765,348.7793,1186
="2019-11-04",11.25.00,348.8054,348.8150,348.7500,348.7779,2240
="2019-11-04",11.26.00,348.7500,348.7700,348.7100,348.7300,2624
="2019-11-04",11.27.00,348.7000,348.7700,348.6700,348.7700,2297
="2019-11-04",11.28.00,348.8100,348.8100,348.6600,348.7064,2599
="2019-11-04",11.29.00,348.6500,348.7100,348.6100,348.7072,3522
="2019-11-04",11.30.00,348.7279,348.7500,348.7100,348.7400,1719
="2019-11-04",11.31.00,348.7600,348.9200,348.7321,348.9200,2658
="2019-11-04",11.32.00,348.9200,348.9730,348.8000,348.8000,3005
="2019-11-04",11.33.00,348.7800,348.7899,348.7210,348.7700,1927
="2019-11-04",11.34.00,348.6300,348.7400,348.6300,348.6854,2042
="2019-11-04",11.35.00,348.7300,348.7500,348.6538,348.6999,3096
="2019-11-04",11.36.00,348.6411,348.6411,348.5450,348.5488,3522
="2019-11-04",11.37.00,348.5550,348.6200,348.5200,348.6100,3285
="2019-11-04",11.38.00,348.6400,348.6400,348.4700,348.4875,2913
="2019-11-04",11.39.00,348.5200,348.5200,348.4700,348.5150,2033
="2019-11-04",11.40.00,348.5600,348.6400,348.5300,348.6050,2563
="2019-11-04",11.41.00,348.5418,348.6100,348.5300,348.5400,1574
="2019-11-04",11.42.00,348.5654,348.7000,348.4700,348.7000,5756
="2019-11-04",11.43.00,348.7150,348.8500,348.7150,348.7700,3984
="2019-11-04",11.44.00,348.7592,348.8400,348.7501,348.8300,4321
="2019-11-04",11.45.00,348.8411,348.9389,348.7600,348.8691,3347
="2019-11-04",11.46.00,348.7800,348.8065,348.7500,348.7740,1990
="2019-11-04",11.47.00,348.7863,348.8400,348.7500,348.8400,1207
="2019-11-04",11.48.00,348.8400,348.8500,348.6900,348.7539,7609
="2019-11-04",11.49.00,348.7557,348.7900,348.7200,348.7200,1164
="2019-11-04",11.50.00,348.7583,348.8200,348.7583,348.7950,953
="2019-11-04",11.51.00,348.7200,348.7354,348.6900,348.6993,1474
="2019-11-04",11.52.00,348.6600,348.7000,348.6400,348.7000,1141
="2019-11-04",11.53.00,348.7000,348.7100,348.6400,348.6559,3397
="2019-11-04",11.54.00,348.6500,348.7000,348.5700,348.6750,6483
="2019-11-04",11.55.00,348.7400,348.9100,348.7350,348.8910,2446
="2019-11-04",11.56.00,348.8700,348.8700,348.8700,348.8700,909
="2019-11-04",11.57.00,348.7800,348.7800,348.7200,348.7200,1906
="2019-11-04",11.58.00,348.7200,348.7200,348.5200,348.6100,7684
="2019-11-04",11.59.00,348.6300,348.6500,348.5000,348.6000,6374
="2019-11-04",12.00.00,348.5852,348.5918,348.4700,348.4700,5635
="2019-11-04",12.01.00,348.4700,348.6400,348.4400,348.5900,4970
="2019-11-04",12.02.00,348.6400,348.6400,348.5900,348.6390,1652
="2019-11-04",12.03.00,348.5964,348.6300,348.5600,348.5700,1366
="2019-11-04",12.04.00,348.5700,348.6700,348.5700,348.6600,1871
="2019-11-04",12.05.00,348.6500,348.8100,348.6100,348.8100,2630
="2019-11-04",12.06.00,348.8243,348.8400,348.7700,348.7950,1978
="2019-11-04",12.07.00,348.8028,348.9000,348.7950,348.8900,2126
="2019-11-04",12.08.00,348.9300,348.9600,348.9000,348.9400,4503
="2019-11-04",12.09.00,348.9400,349.0500,348.9400,349.0500,8737
="2019-11-04",12.10.00,349.0400,349.0700,348.6700,348.8500,13418
="2019-11-04",12.11.00,348.7719,348.8400,348.7719,348.7800,848
="2019-11-04",12.12.00,348.7800,348.8800,348.7800,348.8800,1445
="2019-11-04",12.13.00,348.8800,348.9300,348.8800,348.9000,2192
="2019-11-04",12.14.00,348.9000,348.9400,348.8200,348.8450,5176
="2019-11-04",12.15.00,348.8800,348.9450,348.8800,348.9207,2501
="2019-11-04",12.16.00,348.9400,349.0500,348.9400,349.0050,4412
="2019-11-04",12.17.00,349.0200,349.0900,349.0000,349.0500,4243
="2019-11-04",12.18.00,349.0448,349.1100,349.0100,349.0300,4436
="2019-11-04",12.19.00,349.0000,349.1400,349.0000,349.0200,4820
="2019-11-04",12.20.00,348.9800,349.0300,348.9000,348.9900,11485
="2019-11-04",12.21.00,349.0400,349.2400,349.0068,349.2400,5954
="2019-11-04",12.22.00,349.2700,349.3800,349.2700,349.3800,4736
="2019-11-04",12.23.00,349.3599,349.4500,349.3552,349.3800,5625
="2019-11-04",12.24.00,349.3970,349.4500,349.3500,349.4500,4578
="2019-11-04",12.25.00,349.3800,349.4400,349.3300,349.3941,6094
="2019-11-04",12.26.00,349.3997,349.4500,349.3560,349.4200,7130
="2019-11-04",12.27.00,349.4000,349.4200,349.3800,349.3950,3168
="2019-11-04",12.28.00,349.4100,349.4200,349.3300,349.3854,15620
="2019-11-04",12.29.00,349.3900,349.4300,349.3300,349.3900,6440
="2019-11-04",12.30.00,349.3628,349.3750,349.3048,349.3048,4560
="2019-11-04",12.31.00,349.3300,349.4300,349.3000,349.3500,3883
="2019-11-04",12.32.00,349.3785,349.4300,349.3400,349.3400,5014
="2019-11-04",12.33.00,349.3500,349.3500,349.3200,349.3300,2303
="2019-11-04",12.34.00,349.3305,349.4500,349.3200,349.4200,5775
="2019-11-04",12.35.00,349.4400,349.6000,349.3600,349.4055,20980
="2019-11-04",12.36.00,349.3700,349.4700,349.3700,349.4168,2789
="2019-11-04",12.37.00,349.3900,349.4400,349.3700,349.3999,3329
="2019-11-04",12.38.00,349.4000,349.4000,349.3401,349.3761,2291
="2019-11-04",12.39.00,349.3650,349.3900,349.3400,349.3670,2179
="2019-11-04",12.40.00,349.3727,349.3900,349.3248,349.3900,4937
="2019-11-04",12.41.00,349.4000,349.4500,349.4000,349.4091,3216
="2019-11-04",12.42.00,349.4500,349.4600,349.3400,349.3496,3809
="2019-11-04",12.43.00,349.3500,349.4500,349.3100,349.4500,2814
="2019-11-04",12.44.00,349.4507,349.4600,349.4000,349.4600,2299
="2019-11-04",12.45.00,349.4500,349.4500,349.3600,349.3600,2561
="2019-11-04",12.46.00,349.3400,349.4600,349.3400,349.4100,2383
="2019-11-04",12.47.00,349.4199,349.4600,349.4000,349.4400,3319
="2019-11-04",12.48.00,349.4400,349.5000,349.4400,349.5000,10194
="2019-11-04",12.49.00,349.4800,349.5200,349.4400,349.5025,3033
="2019-11-04",12.50.00,349.5150,349.5700,349.5000,349.5350,2711
="2019-11-04",12.51.00,349.5375,349.5700,349.5100,349.5576,3182
="2019-11-04",12.52.00,349.5450,349.6700,349.5200,349.6550,10916
="2019-11-04",12.53.00,349.6700,349.8500,349.6600,349.8500,8206
="2019-11-04",12.54.00,349.8100,349.9000,349.8100,349.9000,19226
="2019-11-04",12.55.00,349.9000,350.0000,349.8500,349.8721,50226
="2019-11-04",12.56.00,349.8300,349.8600,349.7600,349.8600,3165
="2019-11-04",12.57.00,349.7994,349.8500,349.7892,349.8050,3313
="2019-11-04",12.58.00,349.7800,349.7800,349.5800,349.6100,4262
="2019-11-04",12.59.00,349.6200,349.6400,349.5100,349.5400,3565
="2019-11-04",13.00.00,349.5000,349.5900,349.5000,349.5900,1629
="2019-11-04",13.01.00,349.5650,349.6000,349.5650,349.6000,1152
="2019-11-04",13.02.00,349.5500,349.6700,349.5500,349.6229,8328
="2019-11-04",13.03.00,349.5900,349.5900,349.3000,349.3320,11098
="2019-11-04",13.04.00,349.2900,349.2900,348.9400,348.9460,6887
="2019-11-04",13.05.00,348.9650,349.0500,348.9204,349.0500,3205
="2019-11-04",13.06.00,349.0748,349.1036,349.0300,349.0300,6028
="2019-11-04",13.07.00,349.0300,349.4200,349.0300,349.3400,14100
="2019-11-04",13.08.00,349.3200,349.6595,349.3100,349.6595,10281
="2019-11-04",13.09.00,349.6005,349.6100,349.3200,349.4150,7177
="2019-11-04",13.10.00,349.3850,349.4900,349.3850,349.4100,3204
="2019-11-04",13.11.00,349.3700,349.3700,349.2800,349.2860,4170
="2019-11-04",13.12.00,349.2800,349.4850,349.2500,349.4800,4943
="2019-11-04",13.13.00,349.4900,349.7200,349.4900,349.7200,4966
="2019-11-04",13.14.00,349.7000,349.7000,349.6200,349.7000,4935
="2019-11-04",13.15.00,349.6500,349.6900,349.6500,349.6501,867
="2019-11-04",13.16.00,349.7000,349.7200,349.6200,349.6200,2766
="2019-11-04",13.17.00,349.6550,349.7500,349.6100,349.7500,7369
="2019-11-04",13.18.00,349.7500,349.8000,349.6872,349.7400,14586
="2019-11-04",13.19.00,349.8100,349.8500,349.7900,349.8246,2256
="2019-11-04",13.20.00,349.8500,349.8500,349.7100,349.7100,3987
="2019-11-04",13.21.00,349.7248,349.8000,349.6000,349.8000,4352
="2019-11-04",13.22.00,349.8000,349.8500,349.7500,349.8500,8033
="2019-11-04",13.23.00,349.8500,349.9500,349.8100,349.9300,8017
="2019-11-04",13.24.00,349.9400,350.4800,349.9200,350.3400,46714
="2019-11-04",13.25.00,350.3700,350.5700,350.2500,350.4900,18496
="2019-11-04",13.26.00,350.4655,351.4500,350.3800,350.8800,77861
="2019-11-04",13.27.00,350.9750,351.0300,350.6084,350.6999,18927
="2019-11-04",13.28.00,350.7170,350.7400,350.6400,350.6500,2301
="2019-11-04",13.29.00,350.6200,350.7500,350.6100,350.6100,4539
="2019-11-04",13.30.00,350.6578,350.6580,350.2700,350.2701,8598
="2019-11-04",13.31.00,350.3288,350.3999,350.2600,350.2800,10564
="2019-11-04",13.32.00,350.3100,350.4000,350.2500,350.3646,4068
="2019-11-04",13.33.00,350.3800,350.4200,350.3400,350.3400,7392
="2019-11-04",13.34.00,350.3500,350.4050,350.3400,350.3550,3094
="2019-11-04",13.35.00,350.3200,350.3200,350.2500,350.3100,6854
="2019-11-04",13.36.00,350.3064,350.3400,350.2500,350.3100,10035
="2019-11-04",13.37.00,350.3550,350.5000,350.3550,350.5000,14852
="2019-11-04",13.38.00,350.4846,350.5000,350.3711,350.4200,6080
="2019-11-04",13.39.00,350.4300,350.5000,350.4300,350.4600,4017
="2019-11-04",13.40.00,350.4900,350.5000,350.4600,350.4900,5721
="2019-11-04",13.41.00,350.4900,350.5000,350.4300,350.5000,8012
="2019-11-04",13.42.00,350.4800,350.6900,350.4700,350.6900,21057
="2019-11-04",13.43.00,350.6122,350.6500,350.5600,350.6200,4456
="2019-11-04",13.44.00,350.6400,350.6850,350.5500,350.5800,5855
="2019-11-04",13.45.00,350.5400,350.5900,350.4400,350.4800,4484
="2019-11-04",13.46.00,350.4400,350.5300,350.4400,350.5000,6357
="2019-11-04",13.47.00,350.4950,350.5700,350.4500,350.4800,5971
="2019-11-04",13.48.00,350.5100,350.5100,350.2700,350.3600,3377
="2019-11-04",13.49.00,350.3850,350.3850,350.3450,350.3450,1143
="2019-11-04",13.50.00,350.3550,350.5100,350.3454,350.3789,6270
="2019-11-04",13.51.00,350.3700,350.5100,350.3700,350.4550,1641
="2019-11-04",13.52.00,350.4842,350.6400,350.4842,350.6400,8610
="2019-11-04",13.53.00,350.6000,350.6700,350.5700,350.6400,5730
="2019-11-04",13.54.00,350.6256,350.8000,350.6189,350.7300,7657
="2019-11-04",13.55.00,350.8000,350.8250,350.7400,350.8000,4030
="2019-11-04",13.56.00,350.8000,350.9200,350.7800,350.8900,18889
="2019-11-04",13.57.00,350.9400,351.2000,350.8600,351.2000,16137
="2019-11-04",13.58.00,351.0900,351.1000,350.7600,350.7750,7881
="2019-11-04",13.59.00,350.8100,350.8200,350.5800,350.5800,4582
="2019-11-04",14.00.00,350.6016,350.6400,350.3600,350.3900,4347
="2019-11-04",14.01.00,350.3500,350.3900,350.2500,350.3200,9107
="2019-11-04",14.02.00,350.3000,350.6300,350.3000,350.5800,6757
="2019-11-04",14.03.00,350.5800,350.7400,350.5800,350.7400,5675
="2019-11-04",14.04.00,350.8100,351.2599,350.8100,351.2388,14762
="2019-11-04",14.05.00,351.1924,351.2200,351.0900,351.1400,12450
="2019-11-04",14.06.00,351.1800,351.2000,351.0001,351.0350,5584
="2019-11-04",14.07.00,351.0250,351.1590,351.0100,351.1500,6964
="2019-11-04",14.08.00,351.1341,351.2700,351.1250,351.2350,10738
="2019-11-04",14.09.00,351.2700,351.4150,351.2000,351.4150,8468
="2019-11-04",14.10.00,351.4064,351.4226,351.2500,351.3192,14893
="2019-11-04",14.11.00,351.2800,351.3199,351.1515,351.1750,13661
="2019-11-04",14.12.00,351.1652,351.3000,351.1417,351.3000,7762
="2019-11-04",14.13.00,351.2500,351.2500,350.9400,351.0400,13587
="2019-11-04",14.14.00,351.0400,351.0400,350.6800,350.7100,8899
="2019-11-04",14.15.00,350.7100,350.8800,350.7100,350.8699,9077
="2019-11-04",14.16.00,350.9000,350.9400,350.7901,350.8800,4515
="2019-11-04",14.17.00,350.9400,350.9500,350.7900,350.8200,6083
="2019-11-04",14.18.00,350.8310,350.9900,350.7701,350.9400,5562
="2019-11-04",14.19.00,350.8500,350.8600,350.7700,350.7700,3677
="2019-11-04",14.20.00,350.7800,350.8000,350.6100,350.6200,8090
="2019-11-04",14.21.00,350.6500,350.7900,350.6500,350.7600,6368
="2019-11-04",14.22.00,350.7471,350.7471,350.7250,350.7400,941
="2019-11-04",14.23.00,350.7300,350.7500,350.6100,350.6576,7986
="2019-11-04",14.24.00,350.6650,350.6699,350.5000,350.5000,6339
="2019-11-04",14.25.00,350.5400,350.5600,350.3350,350.3500,10600
="2019-11-04",14.26.00,350.3200,350.3200,350.1750,350.2500,18431
="2019-11-04",14.27.00,350.2900,350.2900,350.1500,350.2174,13593
="2019-11-04",14.28.00,350.2001,350.3400,350.1900,350.2400,15130
="2019-11-04",14.29.00,350.2500,350.3000,350.2000,350.3000,11141
="2019-11-04",14.30.00,350.3300,350.5000,350.3100,350.3100,15002
="2019-11-04",14.31.00,350.3100,350.5700,350.3100,350.4300,7132
="2019-11-04",14.32.00,350.4300,350.6800,350.4150,350.6750,7421
="2019-11-04",14.33.00,350.6750,350.6750,350.5400,350.6250,7501
="2019-11-04",14.34.00,350.6227,350.6700,350.4600,350.4600,8754
="2019-11-04",14.35.00,350.4100,350.4500,350.2500,350.4500,10954
="2019-11-04",14.36.00,350.4800,350.5800,350.4000,350.4000,5938
="2019-11-04",14.37.00,350.4300,350.5500,350.4200,350.5200,6054
="2019-11-04",14.38.00,350.5200,350.6100,350.5200,350.6000,20536
="2019-11-04",14.39.00,350.5600,350.6000,350.4801,350.5400,17526
="2019-11-04",14.40.00,350.6000,350.7650,350.5800,350.7100,35258
="2019-11-04",14.41.00,350.6800,350.7600,350.5700,350.5700,7716
="2019-11-04",14.42.00,350.5800,350.5800,350.5300,350.5800,7297
="2019-11-04",14.43.00,350.5900,350.6000,350.5100,350.5314,9370
="2019-11-04",14.44.00,350.5800,350.5900,350.4250,350.4500,7785
="2019-11-04",14.45.00,350.4450,350.5300,350.4400,350.4750,11137
="2019-11-04",14.46.00,350.4600,350.5000,350.4200,350.4900,6089
