="date",time,open,high,low,close,volume
="2019-11-07",13.49.00,259.2200,259.5400,259.1800,259.4200,109583
="2019-11-07",13.50.00,259.4051,259.6041,259.2038,259.3651,139055
="2019-11-07",13.51.00,259.3800,259.4700,259.3055,259.3900,49226
="2019-11-07",13.52.00,259.4100,259.7900,259.4100,259.7400,94703
="2019-11-07",13.53.00,259.7100,259.8000,259.5500,259.5800,45751
="2019-11-07",13.54.00,259.5726,259.6099,259.4800,259.5200,29195
="2019-11-07",13.55.00,259.5200,259.7200,259.5200,259.6700,33500
="2019-11-07",13.56.00,259.6500,259.8000,259.6500,259.7788,31238
="2019-11-07",13.57.00,259.7672,259.7800,259.6300,259.6800,47852
="2019-11-07",13.58.00,259.6800,259.7950,259.6600,259.7900,39388
="2019-11-07",13.59.00,259.7899,259.8900,259.7800,259.8650,31588
="2019-11-07",14.00.00,259.8748,259.9400,259.8100,259.8700,41061
="2019-11-07",14.01.00,259.8500,259.9100,259.8500,259.8600,24022
="2019-11-07",14.02.00,259.8700,259.9900,259.8700,259.9260,43461
="2019-11-07",14.03.00,259.9300,259.9400,259.8500,259.8748,34037
="2019-11-07",14.04.00,259.8600,259.9500,259.8500,259.8750,24602
="2019-11-07",14.05.00,259.8800,259.9100,259.6400,259.8000,84663
="2019-11-07",14.06.00,259.7896,259.7900,259.5200,259.6801,61755
="2019-11-07",14.07.00,259.6900,259.7000,259.6100,259.6380,26460
="2019-11-07",14.08.00,259.6400,259.7100,259.5700,259.6591,45498
="2019-11-07",14.09.00,259.6800,259.7100,259.5200,259.5400,44117
="2019-11-07",14.10.00,259.5500,259.5700,259.5120,259.5400,32250
="2019-11-07",14.11.00,259.5200,259.5599,259.4600,259.4600,33074
="2019-11-07",14.12.00,259.4520,259.5100,259.3400,259.4880,65852
="2019-11-07",14.13.00,259.4900,259.5123,259.2500,259.2800,51187
="2019-11-07",14.14.00,259.2800,259.3000,259.0683,259.0683,69979
="2019-11-07",14.15.00,259.0855,259.0855,258.9800,259.0000,68405
="2019-11-07",14.16.00,258.9800,259.0500,258.8800,258.9900,85240
="2019-11-07",14.17.00,259.0052,259.0400,258.9000,258.9600,49782
="2019-11-07",14.18.00,258.9700,258.9799,258.8200,258.8500,76212
="2019-11-07",14.19.00,258.8500,258.9100,258.7500,258.7968,65594
="2019-11-07",14.20.00,258.8300,258.8900,258.5000,258.5204,93660
="2019-11-07",14.21.00,258.5300,258.5900,258.3700,258.5900,145433
="2019-11-07",14.22.00,258.5800,258.6500,258.5100,258.5100,78520
="2019-11-07",14.23.00,258.5100,258.5700,258.4400,258.5600,51278
="2019-11-07",14.24.00,258.5600,258.6199,258.3800,258.5100,80556
="2019-11-07",14.25.00,258.4800,258.6900,258.4800,258.6516,51634
="2019-11-07",14.26.00,258.6400,258.6999,258.5400,258.5500,33825
="2019-11-07",14.27.00,258.5600,258.8400,258.5542,258.8120,40418
="2019-11-07",14.28.00,258.8075,258.9300,258.7600,258.9000,40072
="2019-11-07",14.29.00,258.9068,259.0000,258.9000,258.9325,48371
="2019-11-07",14.30.00,258.9200,259.1800,258.9100,259.0525,64644
="2019-11-07",14.31.00,259.0500,259.0900,258.9400,259.0000,45417
="2019-11-07",14.32.00,258.9900,259.0050,258.8700,258.8800,37311
="2019-11-07",14.33.00,258.8800,258.9100,258.8501,258.9000,29105
="2019-11-07",14.34.00,258.9100,259.0800,258.9100,259.0400,86258
="2019-11-07",14.35.00,259.0500,259.1028,258.8200,258.8950,50599
="2019-11-07",14.36.00,258.8800,258.9100,258.6400,258.7050,42745
="2019-11-07",14.37.00,258.7050,258.8600,258.6950,258.8150,21988
="2019-11-07",14.38.00,258.8200,258.9742,258.8000,258.8900,58361
="2019-11-07",14.39.00,258.9000,258.9399,258.6600,258.6600,69532
="2019-11-07",14.40.00,258.6600,258.6800,258.5900,258.5950,46745
="2019-11-07",14.41.00,258.6000,258.7100,258.6000,258.6688,49558
="2019-11-07",14.42.00,258.6700,258.7199,258.6300,258.6900,30062
="2019-11-07",14.43.00,258.6899,258.6900,258.5000,258.5200,49626
="2019-11-07",14.44.00,258.5300,258.5300,258.3500,258.4600,81269
="2019-11-07",14.45.00,258.4700,258.5500,258.4300,258.5400,56345
="2019-11-07",14.46.00,258.5454,258.6100,258.4400,258.6100,60751
="2019-11-07",14.47.00,258.6200,258.9100,258.6100,258.9100,55625
="2019-11-07",14.48.00,258.9000,259.0900,258.8500,259.0650,79702
="2019-11-07",14.49.00,259.0800,259.1544,259.0000,259.1544,52300
="2019-11-07",14.50.00,259.1400,259.2496,259.1297,259.1900,80315
="2019-11-07",14.51.00,259.1850,259.1850,258.9800,259.0000,74129
="2019-11-07",14.52.00,259.0000,259.1600,258.9950,259.1250,69379
="2019-11-07",14.53.00,259.1300,259.1899,259.0300,259.0800,38525
="2019-11-07",14.54.00,259.0800,259.2200,259.0600,259.2000,75425
="2019-11-07",14.55.00,259.2000,259.3500,258.9200,258.9600,115303
="2019-11-07",14.56.00,258.9600,259.1500,258.9600,259.0700,75007
="2019-11-07",14.57.00,259.0850,259.1300,258.9800,259.0801,137348
="2019-11-07",14.58.00,259.0900,259.1600,259.0600,259.1600,86398
="2019-11-07",14.59.00,259.1600,259.5000,259.1600,259.5000,333708
="2019-11-08",08.30.00,259.3300,259.3300,259.3300,259.3300,558177
="2019-11-08",08.31.00,259.3035,259.3300,258.9100,258.9100,90834
="2019-11-08",08.32.00,258.9100,258.9800,258.6000,258.8057,101243
="2019-11-08",08.33.00,258.6233,258.6233,258.6233,258.6233,67920
="2019-11-08",08.34.00,258.7181,258.7181,258.6400,258.6400,99736
="2019-11-08",08.35.00,258.7000,258.8010,258.6900,258.8010,65129
="2019-11-08",08.36.00,258.8600,258.8900,258.8400,258.8900,84334
="2019-11-08",08.37.00,258.9454,258.9454,258.8000,258.8000,53999
="2019-11-08",08.38.00,258.7950,258.9200,258.7950,258.9012,63910
="2019-11-08",08.39.00,258.9800,258.9800,258.7700,258.7700,77423
="2019-11-08",08.40.00,258.7600,258.7902,258.7600,258.7902,67134
="2019-11-08",08.41.00,258.7800,258.7800,258.6500,258.6500,71659
="2019-11-08",08.42.00,258.6200,258.6200,258.5500,258.5500,75755
="2019-11-08",08.43.00,258.5300,258.6400,258.5200,258.6400,71519
="2019-11-08",08.44.00,258.6400,258.7800,258.6100,258.7800,70049
="2019-11-08",08.45.00,258.8200,258.8200,258.7300,258.7300,76282
="2019-11-08",08.46.00,258.7400,258.7400,258.6600,258.6600,51674
="2019-11-08",08.47.00,258.6900,258.7600,258.6900,258.7600,42685
="2019-11-08",08.48.00,258.8450,258.8500,258.7690,258.7690,44176
="2019-11-08",08.49.00,258.7801,258.7801,258.5532,258.5532,53741
="2019-11-08",08.50.00,258.5900,258.5900,258.4500,258.4700,128006
="2019-11-08",08.51.00,258.4800,258.4800,258.4400,258.4400,68892
="2019-11-08",08.52.00,258.4500,258.4706,258.4500,258.4500,76637
="2019-11-08",08.53.00,258.4700,258.4700,258.3750,258.3750,64067
="2019-11-08",08.54.00,258.3800,258.3800,258.1700,258.1700,129696
="2019-11-08",08.55.00,258.1500,258.2500,258.1400,258.2500,82555
="2019-11-08",08.56.00,258.2500,258.3499,258.2500,258.3499,52033
="2019-11-08",08.57.00,258.3676,258.4100,258.3400,258.4100,54280
="2019-11-08",08.58.00,258.4480,258.4800,258.1300,258.2300,165688
="2019-11-08",08.59.00,258.2500,258.2800,257.4600,257.4800,291007
="2019-11-08",09.00.00,257.4800,257.8150,257.3600,257.4600,227831
="2019-11-08",09.01.00,257.4542,257.7530,257.0724,257.4742,290278
="2019-11-08",09.02.00,257.4600,257.8700,257.4200,257.8401,163077
="2019-11-08",09.03.00,257.8550,257.8550,257.6001,257.6700,92390
="2019-11-08",09.04.00,257.6550,257.6600,257.3600,257.3950,100292
="2019-11-08",09.05.00,257.4100,257.5300,257.3300,257.4200,71814
